COUNTRY,SUBJECT,SURVEY_DAY,items,length
LAO,LAO_935,1,"{'monosodium glutamate', 'mushroom, gaster sp.', 'rice glutinous, polished, steamed', 'buffalo dung beetle, blanched', 'bamboo shoot, boiled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, with rice glutinous soaked, boiled', 'mushroom, boletus sp.', 'tap water', 'acacia pennata / cha-om (thai)'}",10
LAO,LAO_935,2,"{'monosodium glutamate', 'mushroom indian oyster', 'coriander', 'rice glutinous, polished, steamed', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, chicken broth', 'tap water', 'ant egg', 'acacia pennata / cha-om (thai)', 'chicken drumstick, boiled', 'refined salt'}",11
LAO,LAO_936,1,"{'roasted uncooked rice', 'monosodium glutamate', 'spotted featherback', 'garlic, dried bulbs', 'banana blossoms', 'shallot bulbs', 'shallot spring', 'mint leaves', 'coriander', 'refined salt', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'galangal tuber', 'tap water', 'striped snakehead fish, dried', 'pomelo'}",18
LAO,LAO_937,1,"{'monosodium glutamate', 'sugar, white', 'soybean oil', 'galangale', 'fish sauce, grade 1', 'sausage chicken beef pork skinless smoke (fat 14.3%)', 'mushroom', 'tamarind young pod', 'soup, fish broth', 'tap water', 'ginger young', 'roasted uncooked rice', 'soup, pork broth', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'water melon', 'crisp eggplant', 'tomato cherry small', 'yard long bean green, boiled', 'striped snakehead fish, dried', 'refined salt', 'banana (nam-wa variety), ripe', 'coriander', 'nile tilapia, boiled', 'pork loin (fat 7.7%)', 'sesame seeds, white, roasted'}",27
LAO,LAO_938,1,"{'monosodium glutamate', 'chicken, meat', 'pak paew (thai)', 'sugar, white', 'oyster sauce', 'chilli bird', 'bamboo shoot, boiled', 'potato sweet leaves and tender tips', 'garlic, dried bulbs', 'shallot bulbs', 'seasoning (ros-dee brand)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'hen egg, whole', 'tap water', 'soup, pork broth', 'lattan plam, young leaves', 'shallot spring', 'rice glutinous, polished, steamed', 'indian penny wort leaves', 'cabbage', 'soymilk, original classic  (lactasoy brand)', 'chilli bird ground', 'nug-su-na-du, boiled (karen name)', 'refined salt', 'gandaria marian plum / ma-prang (thai)', 'pork loin, boiled (fat 7.9%)', 'pork tenderloin, boiled (fat 2.2%)', 'coriander', 'garlic leaves and stem', 'thai water morning glory white stem', 'sesame seeds, white, roasted', 'nile tilapia'}",32
LAO,LAO_939,1,"{'monosodium glutamate', 'rice polished, steamed', 'shallot spring', 'coriander', 'chilli bird', 'pork, roasted (fat 14.6%)', 'cabbage chinese', 'tap water', 'nile tilapia', 'refined salt'}",10
LAO,LAO_94,1,"{'monosodium glutamate', 'bamboo shoot, boiled', 'chilli bird', 'garlic, dried bulbs', 'soup, fish broth', 'tap water', 'roasted uncooked rice', 'soup, pork broth', 'acacia concinna, leaf, raw / bai-som-poi (thai)', 'shallot spring', 'tamarind sweet', 'crisp eggplant', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage chinese', 'dragon fruit', 'chilli bird ground', 'nug-su-na-du, boiled (karen name)', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'nile tilapia, boiled', 'fennel common leaves / culantro', 'coriander', 'sweet potato, white', 'shrimp common', 'nile tilapia'}",26
LAO,LAO_940,1,"{'monosodium glutamate', 'oak fern', 'rice polished, steamed', 'lentinus squarrosulus', 'ivygourd', 'water fern', 'shallot spring', 'chilli bird', 'indian penny wort leaves', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'gunthers walking catfish, roasted', 'chilli bird ground', 'potato sweet leaves and tender tips', 'tap water', 'fresh water algae', 'nug-su-na-du, boiled (karen name)', 'refined salt'}",17
LAO,LAO_941,1,"{'monosodium glutamate', 'chicken, meat', 'shallot spring', 'coriander', 'lemon grass', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'milk whole uht, natural', 'bitter orange; leech leaves, semi-dried', 'tamarind young leaves', 'tap water', 'common climbing perch', 'curry powder', 'refined salt'}",15
LAO,LAO_942,1,"{'monosodium glutamate', 'soup, pork broth', 'rice polished, steamed', 'rambutan', 'milk whole uht, chocolate flavoured', 'pumpkin', 'rice glutinous, polished, steamed', 'hen egg, fried', 'apple', 'cookies chocolate sandwich with creme filling regular', 'tap water', 'nile tilapia salt coat , grilled', 'corn milk (malee i-corn brand)', 'refined salt'}",14
LAO,LAO_943,1,"{'fish sauce, grade 1', 'chicken breast, boiled', 'sugar syrup heavy', 'pork, sundried, grilled', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'pepper, white', 'tap water', 'tomato ketchup', 'shallot spring', 'pork blood, boiled', 'fish based snack with seasoning', 'rice glutinous, polished, steamed', 'milk condensed sweetened', 'chilli bird ground', 'vinegar', 'coriander', 'soup, chicken broth', 'coconut juice', 'hen egg whole, boiled'}",19
LAO,LAO_944,1,"{'monosodium glutamate', 'pepsi', 'soybean oil', 'galangale', 'bitter orange; leech leaves, semi-dried', 'fish sauce, grade 1', 'chicken breast, boiled', 'garlic, dried bulbs', 'chilli bird small, dried', 'mushroom', 'yard long bean green', 'tamarind young pod', 'shallot bulbs', 'seasoning (ros-dee brand)', 'mint leaves', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'cabbage', 'celery', 'galangal tuber', 'chilli bird ground', 'rice noodles fermented / ka-nom-jeen (thai)', 'common climbing perch', 'refined salt', 'banana (nam-wa variety), ripe', 'coriander', 'nile tilapia, boiled', 'soup, chicken broth', 'chicken, skin', 'sesame seeds, white, roasted', 'coconut cream, added water 28% (fat 24.9%)'}",34
LAO,LAO_945,1,"{'monosodium glutamate', 'yard long bean green', 'shallot spring', 'rice glutinous, polished, steamed', 'sour cucumber (karen name :thi-chaing-za)', 'soybean oil', 'chilli bird', 'chicken breast, boiled', 'shallot bulbs, grilled', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'cookies chocolate sandwich with creme filling regular', 'tap water', 'common climbing perch', 'garlic, dried bulbs', 'refined salt', 'soup, chicken broth'}",17
LAO,LAO_946,1,"{'peanut, boiled', 'monosodium glutamate', 'kao-tom-mud-sai-tua (thai)', 'cucumber large', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'native chicken breast', 'rice glutinous soaked', 'tap water', 'refined salt'}",13
LAO,LAO_947,1,"{'monosodium glutamate', 'soup, pork broth', 'chicken, meat', 'pork tenderloin, boiled (fat 2.2%)', 'shallot spring', 'rice glutinous, polished, steamed', 'sugar, white', 'chilli bird', 'tomato cherry small', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'papaya, unripe', 'frog small green with bone', 'tap water', 'shrimp common', 'refined salt'}",18
LAO,LAO_948,1,"{'monosodium glutamate', 'snack from flour (corn, wheat, potato)', 'chilli bird', 'bamboo shoot, boiled', 'garlic, dried bulbs', 'longan', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'orange flavored water (sugar 13%)', 'rice glutinous soaked', 'tap water', 'soup, pork broth', 'shallot spring', 'fish based snack with seasoning', 'rice glutinous, polished, steamed', 'apple', 'refined salt', 'pumpkin young leaves', 'pork loin, boiled (fat 7.9%)', 'hen egg whole, boiled'}",19
LAO,LAO_949,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'striped snakehead fish, boiled', 'sugar, white', 'chilli bird', 'mustard green, boiled', 'soybean oil', 'fish sauce, grade 1', 'garlic, dried bulbs', 'papaya, unripe', 'shallot bulbs', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'tomato cherry small', 'cabbage', 'tomato', 'striped snakehead fish', 'refined salt', 'rice polished, steamed'}",25
LAO,LAO_95,1,"{'cucumber', 'monosodium glutamate', 'pork tenderloin, fried (fat 10.5%)', 'pork, roasted (fat 14.6%)', 'litchi', 'yard long bean green', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'nile tilapia salt coat , grilled', 'grapes, green', 'pomelo', 'rice glutinous, polished, steamed', 'yard long bean green, boiled', 'refined salt', 'banana (nam-wa variety), ripe', 'orange (sai-nam-phueng variety)', 'rice polished, steamed', 'nile tilapia, boiled', 'nile tilapia, fried', 'pig feet, boiled, chinese style / pa-lo (thai)', 'tangelo / tangerine / mandarin'}",22
LAO,LAO_950,1,"{'human milk, 6 month lactation', 'rice polished, steamed', 'rice glutinous, polished, steamed', 'hen egg, whole', 'tap water', 'common climbing perch', 'refined salt'}",7
LAO,LAO_951,1,"{'monosodium glutamate', 'yoghurt drinking low fat pasteurised, different flavours', 'lattan plam, young leaves', 'banana blossoms', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'soup, beef spare ribs broth', 'buffalo meat', 'tap water', 'amaranth spineless', 'striped snakehead fish, dried', 'refined salt'}",12
LAO,LAO_952,1,"{'monosodium glutamate', 'ginger root, mature', 'common silver barb, boiled', 'sugar, white', 'chilli bird', 'soybean oil', 'buffalo meat', 'beef internal organ (average)', 'tamarind ripe puree', 'garlic, dried bulbs', 'papaya, unripe', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, beef spare ribs broth', 'galangal shoot', 'hen egg, whole', 'tap water', 'shrimp tiny paste, fermented', 'longkong', 'shallot spring', 'ma-koak-thai (thai)', 'lemon grass', 'rice glutinous, polished, steamed', 'tomato cherry small', 'apple', 'refined salt', 'coriander', 'windbetal leaves', 'tangelo / tangerine / mandarin'}",30
LAO,LAO_953,1,"{'monosodium glutamate', 'pepsi', 'refined salt', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'water melon', 'chilli bird', 'chinese garlic, dried bulbs, burnted', 'tap water', 'bamboo shoot, pickled'}",10
LAO,LAO_953,2,"{'monosodium glutamate', 'pepsi', 'snack from flour (corn, wheat, potato)', 'sugar, white', 'chilli bird', 'buffalo meat', 'fish sauce, grade 1', 'garlic, dried bulbs', 'shallot bulbs', 'lemon juice 100%', 'soup, beef spare ribs broth', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'soup, pork broth', 'shallot spring', 'rice glutinous, polished, steamed', 'water melon', 'cabbage', 'chilli bird ground', 'rice noodles fermented / ka-nom-jeen (thai)', 'refined salt', 'pork tenderloin, boiled (fat 2.2%)', 'seasoning sauce, grade 1', 'pepper, black', 'coriander'}",25
LAO,LAO_954,1,"{'monosodium glutamate', 'chilli bird', 'beef internal organ (average)', 'mint leaves', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'shallot bulbs, grilled', 'soup, beef spare ribs broth', 'tap water', 'roasted uncooked rice', 'gourd sponge angled', 'shallot spring', 'crisp eggplant', 'rice glutinous, polished, steamed', 'lemon grass', 'pork sausage, steamed / moo-yor (thai)', 'apple', 'galangale, burnted', 'beef meat lean', 'energy drink (m-150 brand)', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'beef meat medium fat', 'coriander', 'pork loin (fat 7.7%)', 'sugar apple', 'bread white sliced', 'short bodied mackerel, steamed, boiled'}",29
LAO,LAO_955,1,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'catfish truncated estuarine', 'chilli bird', 'oyster sauce', 'holy basil leaves', 'garlic, dried bulbs', 'kale chinese', 'tea hot/ice (no sugar added), ready to drink', 'tap water', 'chocolate flavoured drink 3 in 1 instant powder mix (milo brand)', 'alcoholic beverage, distilled, whiskey, 86 proof', 'rice glutinous, polished, steamed', 'water melon', 'tomato cherry small', 'cabbage chinese', 'chinese garlic, dried bulbs, burnted', 'refined salt', 'banana (nam-wa variety), ripe', 'rice polished, steamed'}",20
LAO,LAO_956,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'frog meat', 'pepper chili leaves, boiled', 'beef meat lean, grilled', 'frog small green with bone', 'tap water', 'chilli bird ground', 'acacia pennata / cha-om (thai)', 'refined salt'}",10
LAO,LAO_957,1,"{'monosodium glutamate', 'pork loin, boiled (fat 7.9%)', 'soup, pork broth', 'rice polished, steamed', 'cauliflower', 'gunthers walking catfish', 'rice glutinous, polished, steamed', 'sugar, white', 'chilli bird', 'tomato cherry small', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soybean oil', 'oyster sauce', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'chilli bird ground', 'garlic, dried bulbs', 'refined salt'}",18
LAO,LAO_958,1,"{'monosodium glutamate', 'soup, pork broth', 'pork skin deep, fried (fat 46.0%)', 'striped snakehead fish, roasted', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'milk whole uht, natural', 'orange flavored water (sugar 13%)', 'tap water', 'refined salt'}",10
LAO,LAO_959,1,"{'coffee 3 in 1 instant coffee mix (nescafee brand)', 'monosodium glutamate', 'pork liver', 'rice glutinous, polished, steamed', 'shallot bulbs, grilled', 'pork, roasted (fat 14.6%)', 'chilli bird', 'chinese garlic, dried bulbs, burnted', 'tap water', 'refined salt'}",10
LAO,LAO_96,1,"{'monosodium glutamate', 'ginger root, mature', 'chilli bird', 'pork, roasted (fat 14.6%)', 'soybean oil', 'onion', 'chayote tops and young leaves', 'garlic, dried bulbs', 'hairy basil leaves', 'soup, fish broth', 'mushroom shiitake, dried', 'hen egg, whole', 'tap water', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'tomato cherry small', 'refined salt', 'nile tilapia, boiled'}",19
LAO,LAO_960,1,"{'beef tendon, boiled', 'rice polished, steamed', 'seasoning sauce, grade 1', 'fish based snack with seasoning', 'rice glutinous, polished, steamed', 'omlet hen egg', 'soybean oil', 'biscuits plain / buttermilk commercially baked', 'pork sausage, fermented (packed in banana leaf)', 'onion', 'hen egg, whole', 'tap water'}",12
LAO,LAO_961,1,"{'rice glutinous, polished, steamed', 'beef, sun-dried, raw', 'buffalo meat', 'soup, beef spare ribs broth', 'pak waan (thai)', 'tap water', 'refined salt'}",7
LAO,LAO_962,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'soup, fish broth', 'tomato cherry small', 'onion', 'cabbage chinese', 'fish sauce, grade 1', 'soup, chicken broth', 'tap water', 'chilli bird ground', 'duck meat', 'refined salt', 'striped catfish, boiled'}",13
LAO,LAO_963,1,"{'monosodium glutamate', 'sugar, white', 'soybean oil', 'chilli bird', 'bamboo shoot, boiled', 'fish sauce, grade 1', 'sesbania flower cooked, steamed without salt', 'garlic, dried bulbs', 'papaya, unripe', 'striped snakehead fish, steamed', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'hen egg, whole', 'tap water', 'pumpkin', 'acacia pennata / cha-om (thai)', 'roasted uncooked rice', 'shallot spring', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'tomato cherry small', 'chilli bird ground', 'gandaria marian plum / ma-prang (thai)', 'gunthers walking catfish', 'coriander'}",26
LAO,LAO_964,1,"{'monosodium glutamate', 'chicken, meat', 'wheat noodles, instant with seasoning', 'bamboo shoot, boiled', 'chilli bird', 'cabbage chinese, white', 'garlic, dried bulbs', 'banana blossoms', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'rice glutinous soaked', 'tap water', 'shallot spring', 'rice glutinous, polished, steamed', 'tamarind ripe', 'apple', 'refined salt', 'omlet hen egg', 'soup, chicken broth'}",19
LAO,LAO_965,1,"{'monosodium glutamate', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'snack from flour (corn, wheat, potato)', 'hen egg, fried', 'fish sauce, grade 1', 'milk powdered, lactogen gold 2', 'tap water'}",8
LAO,LAO_966,1,"{'monosodium glutamate', 'pork loin, boiled (fat 7.9%)', 'soup, pork broth', 'pork ball, blanch', 'pork blood, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tamarind ripe', 'bamboo shoot thrysostachys siamensis, boiled', 'orange flavored water (sugar 13%)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'common climbing perch', 'refined salt'}",15
LAO,LAO_967,1,"{'monosodium glutamate', 'beef meat lean, boiled', 'beef meat lean', 'shallot spring', 'fish based snack with seasoning', 'rice glutinous, polished, steamed', 'chilli bird', 'soup, beef spare ribs broth', 'kanom-nang-led (thai)', 'orange flavored water (sugar 13%)', 'chayote tops and young leaves', 'rice glutinous soaked', 'tap water', 'refined salt'}",14
LAO,LAO_968,1,"{'monosodium glutamate', 'soup, pork broth', 'java tilapia', 'lemon grass', 'rice glutinous, polished, steamed', 'chilli bird', 'longan', 'tap water', 'rabbit meat', 'refined salt'}",10
